utc,f107_previous_day_sfu,f107_centered_81day_sfu,ap_daily,ap_current_3h,ap_3h_prior,ap_6h_prior,ap_9h_prior,ap_mean_12_33h,ap_mean_36_57h,interpolated_or_predicted
2025-10-14T00:00:00Z,141.400000,144.300000,7.000000,9.000000,12.000000,18.000000,12.000000,30.625000,22.250000,0
2025-10-14T03:00:00Z,141.400000,144.300000,7.000000,7.000000,9.000000,12.000000,18.000000,27.250000,26.000000,0
2025-10-14T06:00:00Z,141.400000,144.300000,7.000000,7.000000,7.000000,9.000000,12.000000,23.500000,30.500000,0
2025-10-14T09:00:00Z,141.400000,144.300000,7.000000,5.000000,7.000000,7.000000,9.000000,21.000000,31.750000,0
2025-10-14T12:00:00Z,141.400000,144.300000,7.000000,7.000000,5.000000,7.000000,7.000000,17.250000,33.250000,0
2025-10-14T15:00:00Z,141.400000,144.300000,7.000000,7.000000,7.000000,5.000000,7.000000,14.125000,33.875000,0
2025-10-14T18:00:00Z,141.400000,144.300000,7.000000,4.000000,7.000000,7.000000,5.000000,12.750000,32.750000,0
2025-10-14T21:00:00Z,141.400000,144.300000,7.000000,9.000000,4.000000,7.000000,7.000000,10.625000,32.125000,0
2025-10-15T00:00:00Z,154.400000,143.600000,10.000000,22.000000,9.000000,4.000000,7.000000,9.625000,30.625000,0
2025-10-15T03:00:00Z,154.400000,143.600000,10.000000,18.000000,22.000000,9.000000,4.000000,9.000000,27.250000,0
2025-10-15T06:00:00Z,154.400000,143.600000,10.000000,15.000000,18.000000,22.000000,9.000000,7.250000,23.500000,0
2025-10-15T09:00:00Z,154.400000,143.600000,10.000000,9.000000,15.000000,18.000000,22.000000,6.875000,21.000000,0
2025-10-15T12:00:00Z,154.400000,143.600000,10.000000,6.000000,9.000000,15.000000,18.000000,8.500000,17.250000,0
2025-10-15T15:00:00Z,154.400000,143.600000,10.000000,4.000000,6.000000,9.000000,15.000000,9.875000,14.125000,0
2025-10-15T18:00:00Z,154.400000,143.600000,10.000000,3.000000,4.000000,6.000000,9.000000,10.875000,12.750000,0
2025-10-15T21:00:00Z,154.400000,143.600000,10.000000,6.000000,3.000000,4.000000,6.000000,11.375000,10.625000,0
2025-10-16T00:00:00Z,162.100000,143.200000,4.000000,2.000000,6.000000,3.000000,4.000000,11.250000,9.625000,0
2025-10-16T03:00:00Z,162.100000,143.200000,4.000000,2.000000,2.000000,6.000000,3.000000,10.875000,9.000000,0
2025-10-16T06:00:00Z,162.100000,143.200000,4.000000,5.000000,2.000000,2.000000,6.000000,10.750000,7.250000,0
2025-10-16T09:00:00Z,162.100000,143.200000,4.000000,4.000000,5.000000,2.000000,2.000000,10.375000,6.875000,0
2025-10-16T12:00:00Z,162.100000,143.200000,4.000000,3.000000,4.000000,5.000000,2.000000,7.875000,8.500000,0
2025-10-16T15:00:00Z,162.100000,143.200000,4.000000,2.000000,3.000000,4.000000,5.000000,5.875000,9.875000,0
2025-10-16T18:00:00Z,162.100000,143.200000,4.000000,5.000000,2.000000,3.000000,4.000000,4.625000,10.875000,0
2025-10-16T21:00:00Z,162.100000,143.200000,4.000000,5.000000,5.000000,2.000000,3.000000,4.000000,11.375000,0
2025-10-17T00:00:00Z,160.600000,142.900000,10.000000,5.000000,5.000000,5.000000,2.000000,3.625000,11.250000,0
2025-10-17T03:00:00Z,160.600000,142.900000,10.000000,6.000000,5.000000,5.000000,5.000000,3.375000,10.875000,0
2025-10-17T06:00:00Z,160.600000,142.900000,10.000000,12.000000,6.000000,5.000000,5.000000,3.625000,10.750000,0
2025-10-17T09:00:00Z,160.600000,142.900000,10.000000,22.000000,12.000000,6.000000,5.000000,3.500000,10.375000,0
2025-10-17T12:00:00Z,160.600000,142.900000,10.000000,9.000000,22.000000,12.000000,6.000000,3.875000,7.875000,0
2025-10-17T15:00:00Z,160.600000,142.900000,10.000000,15.000000,9.000000,22.000000,12.000000,4.375000,5.875000,0
2025-10-17T18:00:00Z,160.600000,142.900000,10.000000,6.000000,15.000000,9.000000,22.000000,5.250000,4.625000,0
2025-10-17T21:00:00Z,160.600000,142.900000,10.000000,5.000000,6.000000,15.000000,9.000000,7.500000,4.000000,0
2025-10-18T00:00:00Z,164.300000,142.800000,38.000000,22.000000,5.000000,6.000000,15.000000,8.250000,3.625000,0
2025-10-18T03:00:00Z,164.300000,142.800000,38.000000,32.000000,22.000000,5.000000,6.000000,9.875000,3.375000,0
2025-10-18T06:00:00Z,164.300000,142.800000,38.000000,39.000000,32.000000,22.000000,5.000000,10.000000,3.625000,0
2025-10-18T09:00:00Z,164.300000,142.800000,38.000000,27.000000,39.000000,32.000000,22.000000,10.000000,3.500000,0
2025-10-18T12:00:00Z,164.300000,142.800000,38.000000,18.000000,27.000000,39.000000,32.000000,12.125000,3.875000,0
2025-10-18T15:00:00Z,164.300000,142.800000,38.000000,39.000000,18.000000,27.000000,39.000000,15.375000,4.375000,0
2025-10-18T18:00:00Z,164.300000,142.800000,38.000000,94.000000,39.000000,18.000000,27.000000,18.750000,5.250000,0
2025-10-18T21:00:00Z,164.300000,142.800000,38.000000,32.000000,94.000000,39.000000,18.000000,19.375000,7.500000,0
2025-10-19T00:00:00Z,157.100000,143.000000,18.000000,48.000000,32.000000,94.000000,39.000000,20.500000,8.250000,0
2025-10-19T03:00:00Z,157.100000,143.000000,18.000000,15.000000,48.000000,32.000000,94.000000,23.500000,9.875000,0
2025-10-19T06:00:00Z,157.100000,143.000000,18.000000,7.000000,15.000000,48.000000,32.000000,34.500000,10.000000,0
2025-10-19T09:00:00Z,157.100000,143.000000,18.000000,18.000000,7.000000,15.000000,48.000000,37.875000,10.000000,0
2025-10-19T12:00:00Z,157.100000,143.000000,18.000000,15.000000,18.000000,7.000000,15.000000,41.125000,12.125000,0
2025-10-19T15:00:00Z,157.100000,143.000000,18.000000,18.000000,15.000000,18.000000,7.000000,39.000000,15.375000,0
2025-10-19T18:00:00Z,157.100000,143.000000,18.000000,9.000000,18.000000,15.000000,18.000000,35.000000,18.750000,0
2025-10-19T21:00:00Z,157.100000,143.000000,18.000000,12.000000,9.000000,18.000000,15.000000,33.875000,19.375000,0
2025-10-20T00:00:00Z,148.500000,143.600000,7.000000,12.000000,12.000000,9.000000,18.000000,33.500000,20.500000,0
2025-10-20T03:00:00Z,148.500000,143.600000,7.000000,12.000000,12.000000,12.000000,9.000000,30.875000,23.500000,0
2025-10-20T06:00:00Z,148.500000,143.600000,7.000000,9.000000,12.000000,12.000000,12.000000,20.250000,34.500000,0
2025-10-20T09:00:00Z,148.500000,143.600000,7.000000,5.000000,9.000000,12.000000,12.000000,17.750000,37.875000,0
2025-10-20T12:00:00Z,148.500000,143.600000,7.000000,6.000000,5.000000,9.000000,12.000000,13.250000,41.125000,0
2025-10-20T15:00:00Z,148.500000,143.600000,7.000000,4.000000,6.000000,5.000000,9.000000,12.875000,39.000000,0
2025-10-20T18:00:00Z,148.500000,143.600000,7.000000,5.000000,4.000000,6.000000,5.000000,13.125000,35.000000,0
2025-10-20T21:00:00Z,148.500000,143.600000,7.000000,6.000000,5.000000,4.000000,6.000000,11.500000,33.875000,0
2025-10-21T00:00:00Z,140.400000,144.300000,8.000000,12.000000,6.000000,5.000000,4.000000,10.375000,33.500000,0
2025-10-21T03:00:00Z,140.400000,144.300000,8.000000,15.000000,12.000000,6.000000,5.000000,8.625000,30.875000,0
2025-10-21T06:00:00Z,140.400000,144.300000,8.000000,6.000000,15.000000,12.000000,6.000000,8.125000,20.250000,0
2025-10-21T09:00:00Z,140.400000,144.300000,8.000000,2.000000,6.000000,15.000000,12.000000,7.375000,17.750000,0
2025-10-21T12:00:00Z,140.400000,144.300000,8.000000,4.000000,2.000000,6.000000,15.000000,7.375000,13.250000,0
2025-10-21T15:00:00Z,140.400000,144.300000,8.000000,5.000000,4.000000,2.000000,6.000000,7.750000,12.875000,0
2025-10-21T18:00:00Z,140.400000,144.300000,8.000000,12.000000,5.000000,4.000000,2.000000,7.375000,13.125000,0
2025-10-21T21:00:00Z,140.400000,144.300000,8.000000,9.000000,12.000000,5.000000,4.000000,7.000000,11.500000,0
2025-10-22T00:00:00Z,132.900000,145.300000,4.000000,2.000000,9.000000,12.000000,5.000000,6.750000,10.375000,0
2025-10-22T03:00:00Z,132.900000,145.300000,4.000000,3.000000,2.000000,9.000000,12.000000,6.875000,8.625000,0
2025-10-22T06:00:00Z,132.900000,145.300000,4.000000,3.000000,3.000000,2.000000,9.000000,7.750000,8.125000,0
2025-10-22T09:00:00Z,132.900000,145.300000,4.000000,3.000000,3.000000,3.000000,2.000000,8.125000,7.375000,0
2025-10-22T12:00:00Z,132.900000,145.300000,4.000000,4.000000,3.000000,3.000000,3.000000,6.875000,7.375000,0
2025-10-22T15:00:00Z,132.900000,145.300000,4.000000,4.000000,4.000000,3.000000,3.000000,5.375000,7.750000,0
2025-10-22T18:00:00Z,132.900000,145.300000,4.000000,5.000000,4.000000,4.000000,3.000000,5.000000,7.375000,0
2025-10-22T21:00:00Z,132.900000,145.300000,4.000000,5.000000,5.000000,4.000000,4.000000,5.125000,7.000000,0
2025-10-23T00:00:00Z,132.900000,146.400000,5.000000,6.000000,5.000000,5.000000,4.000000,5.125000,6.750000,0
2025-10-23T03:00:00Z,132.900000,146.400000,5.000000,4.000000,6.000000,5.000000,5.000000,5.000000,6.875000,0
2025-10-23T06:00:00Z,132.900000,146.400000,5.000000,0.000000,4.000000,6.000000,5.000000,4.125000,7.750000,0
2025-10-23T09:00:00Z,132.900000,146.400000,5.000000,5.000000,0.000000,4.000000,6.000000,3.625000,8.125000,0
2025-10-23T12:00:00Z,132.900000,146.400000,5.000000,5.000000,5.000000,0.000000,4.000000,4.125000,6.875000,0
2025-10-23T15:00:00Z,132.900000,146.400000,5.000000,4.000000,5.000000,5.000000,0.000000,4.250000,5.375000,0
2025-10-23T18:00:00Z,132.900000,146.400000,5.000000,7.000000,4.000000,5.000000,5.000000,3.875000,5.000000,0
2025-10-23T21:00:00Z,132.900000,146.400000,5.000000,9.000000,7.000000,4.000000,5.000000,4.125000,5.125000,0
2025-10-24T00:00:00Z,129.900000,147.500000,9.000000,12.000000,9.000000,7.000000,4.000000,4.250000,5.125000,0
2025-10-24T03:00:00Z,129.900000,147.500000,9.000000,9.000000,12.000000,9.000000,7.000000,4.250000,5.000000,0
2025-10-24T06:00:00Z,129.900000,147.500000,9.000000,7.000000,9.000000,12.000000,9.000000,4.500000,4.125000,0
2025-10-24T09:00:00Z,129.900000,147.500000,9.000000,9.000000,7.000000,9.000000,12.000000,5.000000,3.625000,0
2025-10-24T12:00:00Z,129.900000,147.500000,9.000000,7.000000,9.000000,7.000000,9.000000,5.750000,4.125000,0
2025-10-24T15:00:00Z,129.900000,147.500000,9.000000,9.000000,7.000000,9.000000,7.000000,6.375000,4.250000,0
2025-10-24T18:00:00Z,129.900000,147.500000,9.000000,15.000000,9.000000,7.000000,9.000000,7.250000,3.875000,0
2025-10-24T21:00:00Z,129.900000,147.500000,9.000000,5.000000,15.000000,9.000000,7.000000,7.750000,4.125000,0
2025-10-25T00:00:00Z,133.600000,148.700000,8.000000,9.000000,5.000000,15.000000,9.000000,8.000000,4.250000,0
2025-10-25T03:00:00Z,133.600000,148.700000,8.000000,22.000000,9.000000,5.000000,15.000000,8.625000,4.250000,0
2025-10-25T06:00:00Z,133.600000,148.700000,8.000000,15.000000,22.000000,9.000000,5.000000,9.625000,4.500000,0
2025-10-25T09:00:00Z,133.600000,148.700000,8.000000,7.000000,15.000000,22.000000,9.000000,9.125000,5.000000,0
2025-10-25T12:00:00Z,133.600000,148.700000,8.000000,7.000000,7.000000,15.000000,22.000000,8.750000,5.750000,0
2025-10-25T15:00:00Z,133.600000,148.700000,8.000000,3.000000,7.000000,7.000000,15.000000,10.375000,6.375000,0
2025-10-25T18:00:00Z,133.600000,148.700000,8.000000,2.000000,3.000000,7.000000,7.000000,11.375000,7.250000,0
2025-10-25T21:00:00Z,133.600000,148.700000,8.000000,2.000000,2.000000,3.000000,7.000000,11.125000,7.750000,0
2025-10-26T00:00:00Z,127.000000,149.700000,3.000000,3.000000,2.000000,2.000000,3.000000,11.125000,8.000000,0
2025-10-26T03:00:00Z,127.000000,149.700000,3.000000,3.000000,3.000000,2.000000,2.000000,10.375000,8.625000,0
2025-10-26T06:00:00Z,127.000000,149.700000,3.000000,5.000000,3.000000,3.000000,2.000000,8.750000,9.625000,0
2025-10-26T09:00:00Z,127.000000,149.700000,3.000000,5.000000,5.000000,3.000000,3.000000,8.375000,9.125000,0
2025-10-26T12:00:00Z,127.000000,149.700000,3.000000,0.000000,5.000000,5.000000,3.000000,7.625000,8.750000,0
2025-10-26T15:00:00Z,127.000000,149.700000,3.000000,3.000000,0.000000,5.000000,5.000000,5.250000,10.375000,0
2025-10-26T18:00:00Z,127.000000,149.700000,3.000000,0.000000,3.000000,0.000000,5.000000,4.000000,11.375000,0
2025-10-26T21:00:00Z,127.000000,149.700000,3.000000,3.000000,0.000000,3.000000,0.000000,3.750000,11.125000,0
2025-10-27T00:00:00Z,123.400000,150.500000,5.000000,3.000000,3.000000,0.000000,3.000000,2.875000,11.125000,0
2025-10-27T03:00:00Z,123.400000,150.500000,5.000000,3.000000,3.000000,3.000000,0.000000,2.875000,10.375000,0
2025-10-27T06:00:00Z,123.400000,150.500000,5.000000,3.000000,3.000000,3.000000,3.000000,2.625000,8.750000,0
2025-10-27T09:00:00Z,123.400000,150.500000,5.000000,3.000000,3.000000,3.000000,3.000000,2.750000,8.375000,0
2025-10-27T12:00:00Z,123.400000,150.500000,5.000000,3.000000,3.000000,3.000000,3.000000,2.750000,7.625000,0
2025-10-27T15:00:00Z,123.400000,150.500000,5.000000,6.000000,3.000000,3.000000,3.000000,2.750000,5.250000,0
2025-10-27T18:00:00Z,123.400000,150.500000,5.000000,7.000000,6.000000,3.000000,3.000000,2.500000,4.000000,0
2025-10-27T21:00:00Z,123.400000,150.500000,5.000000,15.000000,7.000000,6.000000,3.000000,2.250000,3.750000,0
2025-10-28T00:00:00Z,121.400000,151.100000,18.000000,15.000000,15.000000,7.000000,6.000000,2.625000,2.875000,0
2025-10-28T03:00:00Z,121.400000,151.100000,18.000000,18.000000,15.000000,15.000000,7.000000,3.000000,2.875000,0
2025-10-28T06:00:00Z,121.400000,151.100000,18.000000,18.000000,18.000000,15.000000,15.000000,3.875000,2.625000,0
2025-10-28T09:00:00Z,121.400000,151.100000,18.000000,7.000000,18.000000,18.000000,15.000000,5.375000,2.750000,0
2025-10-28T12:00:00Z,121.400000,151.100000,18.000000,18.000000,7.000000,18.000000,18.000000,6.875000,2.750000,0
2025-10-28T15:00:00Z,121.400000,151.100000,18.000000,15.000000,18.000000,7.000000,18.000000,8.750000,2.750000,0
2025-10-28T18:00:00Z,121.400000,151.100000,18.000000,27.000000,15.000000,18.000000,7.000000,10.625000,2.500000,0
2025-10-28T21:00:00Z,121.400000,151.100000,18.000000,27.000000,27.000000,15.000000,18.000000,11.125000,2.250000,0
2025-10-29T00:00:00Z,122.300000,151.500000,19.000000,9.000000,27.000000,27.000000,15.000000,13.000000,2.625000,0
2025-10-29T03:00:00Z,122.300000,151.500000,19.000000,12.000000,9.000000,27.000000,27.000000,14.125000,3.000000,0
2025-10-29T06:00:00Z,122.300000,151.500000,19.000000,18.000000,12.000000,9.000000,27.000000,16.625000,3.875000,0
2025-10-29T09:00:00Z,122.300000,151.500000,19.000000,15.000000,18.000000,12.000000,9.000000,18.125000,5.375000,0
2025-10-29T12:00:00Z,122.300000,151.500000,19.000000,15.000000,15.000000,18.000000,12.000000,17.375000,6.875000,0
2025-10-29T15:00:00Z,122.300000,151.500000,19.000000,22.000000,15.000000,15.000000,18.000000,16.625000,8.750000,0
2025-10-29T18:00:00Z,122.300000,151.500000,19.000000,27.000000,22.000000,15.000000,15.000000,16.625000,10.625000,0
2025-10-29T21:00:00Z,122.300000,151.500000,19.000000,32.000000,27.000000,22.000000,15.000000,17.625000,11.125000,0
2025-10-30T00:00:00Z,118.400000,151.800000,37.000000,32.000000,32.000000,27.000000,22.000000,17.250000,13.000000,0
2025-10-30T03:00:00Z,118.400000,151.800000,37.000000,22.000000,32.000000,32.000000,27.000000,18.125000,14.125000,0
2025-10-30T06:00:00Z,118.400000,151.800000,37.000000,27.000000,22.000000,32.000000,32.000000,18.125000,16.625000,0
2025-10-30T09:00:00Z,118.400000,151.800000,37.000000,56.000000,27.000000,22.000000,32.000000,18.750000,18.125000,0
2025-10-30T12:00:00Z,118.400000,151.800000,37.000000,56.000000,56.000000,27.000000,22.000000,21.625000,17.375000,0
2025-10-30T15:00:00Z,118.400000,151.800000,37.000000,32.000000,56.000000,56.000000,27.000000,22.875000,16.625000,0
2025-10-30T18:00:00Z,118.400000,151.800000,37.000000,22.000000,32.000000,56.000000,56.000000,24.000000,16.625000,0
2025-10-30T21:00:00Z,118.400000,151.800000,37.000000,48.000000,22.000000,32.000000,56.000000,29.125000,17.625000,0
2025-10-31T00:00:00Z,120.300000,151.800000,23.000000,32.000000,48.000000,22.000000,32.000000,34.250000,17.250000,0
2025-10-31T03:00:00Z,120.300000,151.800000,23.000000,39.000000,32.000000,48.000000,22.000000,35.500000,18.125000,0
2025-10-31T06:00:00Z,120.300000,151.800000,23.000000,32.000000,39.000000,32.000000,48.000000,34.875000,18.125000,0
2025-10-31T09:00:00Z,120.300000,151.800000,23.000000,18.000000,32.000000,39.000000,32.000000,36.875000,18.750000,0
2025-10-31T12:00:00Z,120.300000,151.800000,23.000000,22.000000,18.000000,32.000000,39.000000,36.875000,21.625000,0
2025-10-31T15:00:00Z,120.300000,151.800000,23.000000,15.000000,22.000000,18.000000,32.000000,39.000000,22.875000,0
2025-10-31T18:00:00Z,120.300000,151.800000,23.000000,12.000000,15.000000,22.000000,18.000000,39.625000,24.000000,0
2025-10-31T21:00:00Z,120.300000,151.800000,23.000000,12.000000,12.000000,15.000000,22.000000,34.875000,29.125000,0
2025-11-01T00:00:00Z,125.300000,151.500000,13.000000,12.000000,12.000000,12.000000,15.000000,30.625000,34.250000,0
2025-11-01T03:00:00Z,125.300000,151.500000,13.000000,18.000000,12.000000,12.000000,12.000000,28.500000,35.500000,0
2025-11-01T06:00:00Z,125.300000,151.500000,13.000000,12.000000,18.000000,12.000000,12.000000,27.250000,34.875000,0
2025-11-01T09:00:00Z,125.300000,151.500000,13.000000,9.000000,12.000000,18.000000,12.000000,22.750000,36.875000,0
2025-11-01T12:00:00Z,125.300000,151.500000,13.000000,12.000000,9.000000,12.000000,18.000000,20.250000,36.875000,0
2025-11-01T15:00:00Z,125.300000,151.500000,13.000000,15.000000,12.000000,9.000000,12.000000,17.625000,39.000000,0
2025-11-01T18:00:00Z,125.300000,151.500000,13.000000,15.000000,15.000000,12.000000,9.000000,15.125000,39.625000,0
2025-11-01T21:00:00Z,125.300000,151.500000,13.000000,9.000000,15.000000,15.000000,12.000000,14.000000,34.875000,0
2025-11-02T00:00:00Z,115.300000,151.000000,16.000000,32.000000,9.000000,15.000000,15.000000,12.750000,30.625000,0
2025-11-02T03:00:00Z,115.300000,151.000000,16.000000,18.000000,32.000000,9.000000,15.000000,12.750000,28.500000,0
2025-11-02T06:00:00Z,115.300000,151.000000,16.000000,9.000000,18.000000,32.000000,9.000000,13.125000,27.250000,0
2025-11-02T09:00:00Z,115.300000,151.000000,16.000000,9.000000,9.000000,18.000000,32.000000,12.750000,22.750000,0
2025-11-02T12:00:00Z,115.300000,151.000000,16.000000,9.000000,9.000000,9.000000,18.000000,15.250000,20.250000,0
2025-11-02T15:00:00Z,115.300000,151.000000,16.000000,22.000000,9.000000,9.000000,9.000000,15.250000,17.625000,0
2025-11-02T18:00:00Z,115.300000,151.000000,16.000000,12.000000,22.000000,9.000000,9.000000,14.875000,15.125000,0
2025-11-02T21:00:00Z,115.300000,151.000000,16.000000,15.000000,12.000000,22.000000,9.000000,14.875000,14.000000,0
2025-11-03T00:00:00Z,123.000000,150.400000,20.000000,12.000000,15.000000,12.000000,22.000000,14.500000,12.750000,0
2025-11-03T03:00:00Z,123.000000,150.400000,20.000000,18.000000,12.000000,15.000000,12.000000,15.375000,12.750000,0
2025-11-03T06:00:00Z,123.000000,150.400000,20.000000,32.000000,18.000000,12.000000,15.000000,15.000000,13.125000,0
2025-11-03T09:00:00Z,123.000000,150.400000,20.000000,22.000000,32.000000,18.000000,12.000000,15.750000,12.750000,0
2025-11-03T12:00:00Z,123.000000,150.400000,20.000000,18.000000,22.000000,32.000000,18.000000,13.250000,15.250000,0
2025-11-03T15:00:00Z,123.000000,150.400000,20.000000,22.000000,18.000000,22.000000,32.000000,13.250000,15.250000,0
2025-11-03T18:00:00Z,123.000000,150.400000,20.000000,15.000000,22.000000,18.000000,22.000000,16.125000,14.875000,0
2025-11-03T21:00:00Z,123.000000,150.400000,20.000000,18.000000,15.000000,22.000000,18.000000,17.750000,14.875000,0
2025-11-04T00:00:00Z,133.000000,149.600000,9.000000,15.000000,18.000000,15.000000,22.000000,18.875000,14.500000,0
2025-11-04T03:00:00Z,133.000000,149.600000,9.000000,9.000000,15.000000,18.000000,15.000000,18.875000,15.375000,0
2025-11-04T06:00:00Z,133.000000,149.600000,9.000000,7.000000,9.000000,15.000000,18.000000,19.250000,15.000000,0
2025-11-04T09:00:00Z,133.000000,149.600000,9.000000,15.000000,7.000000,9.000000,15.000000,19.625000,15.750000,0
2025-11-04T12:00:00Z,133.000000,149.600000,9.000000,6.000000,15.000000,7.000000,9.000000,20.000000,13.250000,0
2025-11-04T15:00:00Z,133.000000,149.600000,9.000000,7.000000,6.000000,15.000000,7.000000,18.875000,13.250000,0
2025-11-04T18:00:00Z,133.000000,149.600000,9.000000,6.000000,7.000000,6.000000,15.000000,15.750000,16.125000,0
2025-11-04T21:00:00Z,133.000000,149.600000,9.000000,6.000000,6.000000,7.000000,6.000000,14.875000,17.750000,0
2025-11-05T00:00:00Z,159.200000,148.900000,23.000000,22.000000,6.000000,6.000000,7.000000,13.375000,18.875000,0
2025-11-05T03:00:00Z,159.200000,148.900000,23.000000,18.000000,22.000000,6.000000,6.000000,11.500000,18.875000,0
2025-11-05T06:00:00Z,159.200000,148.900000,23.000000,27.000000,18.000000,22.000000,6.000000,10.375000,19.250000,0
2025-11-05T09:00:00Z,159.200000,148.900000,23.000000,7.000000,27.000000,18.000000,22.000000,8.875000,19.625000,0
2025-11-05T12:00:00Z,159.200000,148.900000,23.000000,6.000000,7.000000,27.000000,18.000000,9.750000,20.000000,0
2025-11-05T15:00:00Z,159.200000,148.900000,23.000000,9.000000,6.000000,7.000000,27.000000,10.875000,18.875000,0
2025-11-05T18:00:00Z,159.200000,148.900000,23.000000,27.000000,9.000000,6.000000,7.000000,13.375000,15.750000,0
2025-11-05T21:00:00Z,159.200000,148.900000,23.000000,67.000000,27.000000,9.000000,6.000000,12.375000,14.875000,0
2025-11-06T00:00:00Z,147.500000,148.300000,43.000000,48.000000,67.000000,27.000000,9.000000,12.375000,13.375000,0
2025-11-06T03:00:00Z,147.500000,148.300000,43.000000,111.000000,48.000000,67.000000,27.000000,12.625000,11.500000,0
2025-11-06T06:00:00Z,147.500000,148.300000,43.000000,80.000000,111.000000,48.000000,67.000000,15.250000,10.375000,0
2025-11-06T09:00:00Z,147.500000,148.300000,43.000000,22.000000,80.000000,111.000000,48.000000,22.875000,8.875000,0
2025-11-06T12:00:00Z,147.500000,148.300000,43.000000,7.000000,22.000000,80.000000,111.000000,26.125000,9.750000,0
2025-11-06T15:00:00Z,147.500000,148.300000,43.000000,15.000000,7.000000,22.000000,80.000000,37.750000,10.875000,0
2025-11-06T18:00:00Z,147.500000,148.300000,43.000000,22.000000,15.000000,7.000000,22.000000,44.375000,13.375000,0
2025-11-06T21:00:00Z,147.500000,148.300000,43.000000,39.000000,22.000000,15.000000,7.000000,46.250000,12.375000,0
2025-11-07T00:00:00Z,163.700000,147.800000,31.000000,56.000000,39.000000,22.000000,15.000000,46.375000,12.375000,0
2025-11-07T03:00:00Z,163.700000,147.800000,31.000000,56.000000,56.000000,39.000000,22.000000,47.125000,12.625000,0
2025-11-07T06:00:00Z,163.700000,147.800000,31.000000,48.000000,56.000000,56.000000,39.000000,46.500000,15.250000,0
2025-11-07T09:00:00Z,163.700000,147.800000,31.000000,27.000000,48.000000,56.000000,56.000000,43.000000,22.875000,0
2025-11-07T12:00:00Z,163.700000,147.800000,31.000000,18.000000,27.000000,48.000000,56.000000,44.000000,26.125000,0
2025-11-07T15:00:00Z,163.700000,147.800000,31.000000,15.000000,18.000000,27.000000,48.000000,37.125000,37.750000,0
2025-11-07T18:00:00Z,163.700000,147.800000,31.000000,15.000000,15.000000,18.000000,27.000000,33.125000,44.375000,0
2025-11-07T21:00:00Z,163.700000,147.800000,31.000000,15.000000,15.000000,15.000000,18.000000,33.750000,46.250000,0
2025-11-08T00:00:00Z,165.800000,147.100000,33.000000,80.000000,15.000000,15.000000,15.000000,35.125000,46.375000,0
2025-11-08T03:00:00Z,165.800000,147.100000,33.000000,56.000000,80.000000,15.000000,15.000000,35.125000,47.125000,0
2025-11-08T06:00:00Z,165.800000,147.100000,33.000000,56.000000,56.000000,80.000000,15.000000,34.250000,46.500000,0
2025-11-08T09:00:00Z,165.800000,147.100000,33.000000,22.000000,56.000000,56.000000,80.000000,31.250000,43.000000,0
2025-11-08T12:00:00Z,165.800000,147.100000,33.000000,18.000000,22.000000,56.000000,56.000000,34.250000,44.000000,0
2025-11-08T15:00:00Z,165.800000,147.100000,33.000000,18.000000,18.000000,22.000000,56.000000,34.250000,37.125000,0
2025-11-08T18:00:00Z,165.800000,147.100000,33.000000,12.000000,18.000000,18.000000,22.000000,35.250000,33.125000,0
2025-11-08T21:00:00Z,165.800000,147.100000,33.000000,5.000000,12.000000,18.000000,18.000000,34.625000,33.750000,0
2025-11-09T00:00:00Z,171.900000,146.300000,7.000000,6.000000,5.000000,12.000000,18.000000,34.625000,35.125000,0
2025-11-09T03:00:00Z,171.900000,146.300000,7.000000,5.000000,6.000000,5.000000,12.000000,35.000000,35.125000,0
2025-11-09T06:00:00Z,171.900000,146.300000,7.000000,9.000000,5.000000,6.000000,5.000000,34.625000,34.250000,0
2025-11-09T09:00:00Z,171.900000,146.300000,7.000000,4.000000,9.000000,5.000000,6.000000,33.375000,31.250000,0
2025-11-09T12:00:00Z,171.900000,146.300000,7.000000,7.000000,4.000000,9.000000,5.000000,24.125000,34.250000,0
2025-11-09T15:00:00Z,171.900000,146.300000,7.000000,4.000000,7.000000,4.000000,9.000000,17.750000,34.250000,0
2025-11-09T18:00:00Z,171.900000,146.300000,7.000000,4.000000,4.000000,7.000000,4.000000,11.875000,35.250000,0
2025-11-09T21:00:00Z,171.900000,146.300000,7.000000,15.000000,4.000000,4.000000,7.000000,9.625000,34.625000,0
2025-11-10T00:00:00Z,175.600000,145.400000,14.000000,12.000000,15.000000,4.000000,4.000000,8.250000,34.625000,0
2025-11-10T03:00:00Z,175.600000,145.400000,14.000000,7.000000,12.000000,15.000000,4.000000,6.500000,35.000000,0
2025-11-10T06:00:00Z,175.600000,145.400000,14.000000,4.000000,7.000000,12.000000,15.000000,5.500000,34.625000,0
2025-11-10T09:00:00Z,175.600000,145.400000,14.000000,9.000000,4.000000,7.000000,12.000000,6.750000,33.375000,0
2025-11-10T12:00:00Z,175.600000,145.400000,14.000000,12.000000,9.000000,4.000000,7.000000,7.500000,24.125000,0
2025-11-10T15:00:00Z,175.600000,145.400000,14.000000,32.000000,12.000000,9.000000,4.000000,7.750000,17.750000,0
2025-11-10T18:00:00Z,175.600000,145.400000,14.000000,15.000000,32.000000,12.000000,9.000000,7.125000,11.875000,0
2025-11-10T21:00:00Z,175.600000,145.400000,14.000000,18.000000,15.000000,32.000000,12.000000,7.750000,9.625000,0
